Datetime,Close,MACD_Crossover,YBR_Crossover,adx,macd,candle,Signal,Return
2023-02-08 09:00:00-05:00,4163.25,0,0,18.914059,5.563495,NO_PATTERN,0,
2023-02-08 10:00:00-05:00,4146.75,0,0,17.640544,3.866255,NO_PATTERN,0,
2023-02-08 11:00:00-05:00,4136.25,0,2,18.062909,1.654841,CDLBELTHOLD_Bear,0,
2023-02-08 12:00:00-05:00,4141.0,0,2,18.455106,0.282311,NO_PATTERN,0,
2023-02-08 13:00:00-05:00,4136.0,0,2,18.115491,-1.19511,CDLHIKKAKE_Bear,0,
2023-02-08 14:00:00-05:00,4135.5,0,0,18.159106,-2.378901,CDLDOJI_Bull,0,
2023-02-08 15:00:00-05:00,4129.5,0,0,18.612904,-3.757895,CDLBELTHOLD_Bear,0,
2023-02-08 16:00:00-05:00,4132.5,0,0,19.034287,-4.556162,NO_PATTERN,0,
2023-02-08 18:00:00-05:00,4133.5,0,0,19.197901,-5.04989,CDLDOJI_Bull,0,
2023-02-08 19:00:00-05:00,4136.5,0,0,19.117331,-5.13985,NO_PATTERN,0,
2023-02-08 20:00:00-05:00,4137.75,0,0,18.740454,-5.052042,CDLDOJI_Bull,0,
2023-02-08 21:00:00-05:00,4139.25,0,0,18.186641,-4.806016,NO_PATTERN,0,
2023-02-08 22:00:00-05:00,4139.25,0,0,17.566794,-4.558491,CDLDOJI_Bull,0,
2023-02-08 23:00:00-05:00,4138.5,0,0,16.991223,-4.372441,CDLDOJI_Bull,0,
2023-02-09 00:00:00-05:00,4142.75,0,0,16.053099,-3.837816,NO_PATTERN,0,
2023-02-09 01:00:00-05:00,4145.25,1,0,15.181985,-3.175784,NO_PATTERN,0,
2023-02-09 02:00:00-05:00,4146.25,1,0,14.616201,-2.541135,CDLDOJI_Bull,0,
2023-02-09 03:00:00-05:00,4158.5,1,1,15.72233,-1.037736,CDLBELTHOLD_Bull,0,-0.1
2023-02-09 04:00:00-05:00,4167.5,0,1,17.136306,0.869915,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-02-09 05:00:00-05:00,4170.0,0,1,18.643055,2.554031,CDLHANGINGMAN_Bear,0,-0.1
2023-02-09 06:00:00-05:00,4161.75,0,0,19.413866,3.186269,CDLBELTHOLD_Bear,0,
2023-02-09 07:00:00-05:00,4156.25,0,0,19.611297,3.206555,CDLBELTHOLD_Bear,0,
2023-02-09 08:00:00-05:00,4165.5,0,0,20.179116,3.923799,CDLBELTHOLD_Bull,0,
2023-02-09 09:00:00-05:00,4154.0,0,0,19.825096,3.523647,NO_PATTERN,0,
2023-02-09 10:00:00-05:00,4151.0,0,2,18.475395,2.930666,CDLSPINNINGTOP_Bear,0,
2023-02-09 11:00:00-05:00,4134.75,2,2,18.345485,1.136386,CDLBELTHOLD_Bear,0,
2023-02-09 12:00:00-05:00,4122.0,2,2,19.4183,-1.299434,NO_PATTERN,0,
2023-02-09 13:00:00-05:00,4113.75,2,0,20.579801,-3.851151,NO_PATTERN,0,
2023-02-09 14:00:00-05:00,4105.25,0,0,22.146976,-6.484534,NO_PATTERN,0,
2023-02-09 15:00:00-05:00,4092.0,0,0,24.575912,-9.530808,CDLBELTHOLD_Bear,0,
2023-02-09 16:00:00-05:00,4097.75,0,0,26.831352,-11.350188,NO_PATTERN,0,
2023-02-09 18:00:00-05:00,4094.0,0,0,28.861476,-12.945426,CDLHIKKAKE_Bear,0,
2023-02-09 19:00:00-05:00,4090.25,0,0,30.933187,-14.346875,NO_PATTERN,0,
2023-02-09 20:00:00-05:00,4093.0,0,0,32.856919,-15.062007,NO_PATTERN,0,
2023-02-09 21:00:00-05:00,4087.25,0,0,34.741792,-15.909338,CDLENGULFING_Bull,0,
2023-02-09 22:00:00-05:00,4085.25,0,0,36.683816,-16.551442,CDL3OUTSIDE_Bull,0,
2023-02-09 23:00:00-05:00,4084.5,0,0,38.525171,-16.925724,CDLDOJI_Bull,0,
2023-02-10 00:00:00-05:00,4087.5,0,0,39.936871,-16.786763,NO_PATTERN,0,
2023-02-10 01:00:00-05:00,4088.5,0,0,40.943342,-16.406816,CDLSPINNINGTOP_Bull,0,
2023-02-10 02:00:00-05:00,4089.5,0,0,41.654701,-15.842392,CDLDOJI_Bull,0,
2023-02-10 03:00:00-05:00,4093.25,0,0,41.140149,-14.920494,NO_PATTERN,0,
2023-02-10 04:00:00-05:00,4077.5,0,0,41.36344,-15.284586,NO_PATTERN,0,
2023-02-10 05:00:00-05:00,4075.5,0,0,41.932117,-15.555204,CDLSPINNINGTOP_Bear,0,
2023-02-10 06:00:00-05:00,4064.75,0,0,42.816012,-16.447509,CDLBELTHOLD_Bear,0,
2023-02-10 07:00:00-05:00,4062.5,0,0,43.740598,-17.13866,NO_PATTERN,0,
2023-02-10 08:00:00-05:00,4072.0,0,0,43.632402,-16.727012,NO_PATTERN,0,
2023-02-10 09:00:00-05:00,4084.0,1,0,41.850202,-15.256611,NO_PATTERN,0,
2023-02-10 10:00:00-05:00,4086.25,1,0,39.102402,-13.751235,CDLHIGHWAVE_Bull,0,
2023-02-10 11:00:00-05:00,4082.5,1,0,36.550874,-12.714245,NO_PATTERN,0,
2023-02-10 12:00:00-05:00,4089.0,0,0,34.896376,-11.238379,CDLCLOSINGMARUBOZU_Bull,0,
2023-02-10 13:00:00-05:00,4087.25,0,0,32.588769,-10.093602,NO_PATTERN,0,
2023-02-10 14:00:00-05:00,4094.25,0,0,30.475535,-8.523265,CDLCLOSINGMARUBOZU_Bull,0,
2023-02-10 15:00:00-05:00,4099.75,0,0,28.839109,-6.757067,CDLHIKKAKE_Bull,0,
2023-02-10 16:00:00-05:00,4099.5,0,0,27.31957,-5.316233,CDLDOJI_Bull,0,
2023-02-12 18:00:00-05:00,4089.0,0,0,25.644862,-4.964397,CDLCLOSINGMARUBOZU_Bear,0,
2023-02-12 19:00:00-05:00,4089.25,0,0,24.295924,-4.612225,CDLDOJI_Bull,0,
2023-02-12 20:00:00-05:00,4083.75,0,0,23.541429,-4.722492,NO_PATTERN,0,
2023-02-12 21:00:00-05:00,4085.75,0,0,22.840827,-4.595522,NO_PATTERN,0,
2023-02-12 22:00:00-05:00,4081.75,0,0,21.737807,-4.762762,NO_PATTERN,0,
2023-02-12 23:00:00-05:00,4083.25,0,0,20.713574,-4.719855,NO_PATTERN,0,
2023-02-13 00:00:00-05:00,4086.5,0,0,19.375035,-4.373192,CDLHIKKAKE_Bear,0,
2023-02-13 01:00:00-05:00,4088.25,0,0,18.016032,-3.912152,NO_PATTERN,0,
2023-02-13 02:00:00-05:00,4092.0,0,0,17.292174,-3.20721,NO_PATTERN,0,
2023-02-13 03:00:00-05:00,4098.75,0,0,17.16082,-2.079894,NO_PATTERN,0,
2023-02-13 04:00:00-05:00,4099.5,0,0,17.446657,-1.113138,CDLDOJI_Bull,0,
2023-02-13 05:00:00-05:00,4101.75,0,0,17.677253,-0.163536,NO_PATTERN,0,
2023-02-13 06:00:00-05:00,4103.75,0,0,18.258764,0.741863,NO_PATTERN,0,
2023-02-13 07:00:00-05:00,4111.5,0,0,19.483384,2.061,CDLBELTHOLD_Bull,0,
2023-02-13 08:00:00-05:00,4102.75,0,0,20.46475,2.373019,CDLCLOSINGMARUBOZU_Bear,0,
2023-02-13 09:00:00-05:00,4122.75,0,1,22.05082,4.185877,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-02-13 10:00:00-05:00,4134.0,0,1,24.317677,6.455941,NO_PATTERN,0,-0.1
2023-02-13 11:00:00-05:00,4138.75,0,1,26.657395,8.539827,CDLADVANCEBLOCK_Bear,1,-0.1
2023-02-13 12:00:00-05:00,4141.5,0,0,28.902939,10.294554,NO_PATTERN,0,
2023-02-13 13:00:00-05:00,4147.75,0,0,31.083546,12.050599,NO_PATTERN,0,
2023-02-13 14:00:00-05:00,4137.25,0,0,32.300876,12.451482,NO_PATTERN,0,
2023-02-13 15:00:00-05:00,4148.5,0,0,33.351069,13.521103,CDLCLOSINGMARUBOZU_Bull,0,
2023-02-13 16:00:00-05:00,4149.5,0,0,34.460352,14.28481,CDLDOJI_Bull,0,
2023-02-13 18:00:00-05:00,4148.25,0,0,35.401,14.620651,CDLENGULFING_Bear,0,
2023-02-13 19:00:00-05:00,4145.5,0,0,35.520969,14.497785,CDL3OUTSIDE_Bear,0,
2023-02-13 20:00:00-05:00,4143.75,0,0,35.458234,14.096703,NO_PATTERN,0,
2023-02-13 21:00:00-05:00,4142.0,0,0,35.175122,13.482219,NO_PATTERN,0,
2023-02-13 22:00:00-05:00,4143.25,0,0,34.818578,12.946856,NO_PATTERN,0,
2023-02-13 23:00:00-05:00,4143.0,2,0,34.617877,12.359927,CDLDOJI_Bull,0,
2023-02-14 00:00:00-05:00,4143.0,2,0,34.378714,11.759229,CDLDOJI_Bull,0,
2023-02-14 01:00:00-05:00,4144.75,2,0,34.409354,11.294189,NO_PATTERN,0,
2023-02-14 02:00:00-05:00,4147.25,0,0,34.656495,11.000563,NO_PATTERN,0,
2023-02-14 03:00:00-05:00,4145.5,0,0,34.584231,10.50555,NO_PATTERN,0,
2023-02-14 04:00:00-05:00,4152.5,0,0,35.343564,10.556403,CDLBELTHOLD_Bull,0,
2023-02-14 05:00:00-05:00,4156.0,0,0,36.138405,10.755147,NO_PATTERN,0,
2023-02-14 06:00:00-05:00,4155.75,0,0,37.056447,10.768348,CDLDOJI_Bull,0,
2023-02-14 07:00:00-05:00,4161.25,0,0,38.166382,11.094722,CDLENGULFING_Bull,0,
2023-02-14 08:00:00-05:00,4145.5,0,0,40.470051,9.967582,NO_PATTERN,0,
2023-02-14 09:00:00-05:00,4152.0,0,0,39.750958,9.489423,NO_PATTERN,0,
2023-02-14 10:00:00-05:00,4124.25,0,0,39.875728,6.79298,NO_PATTERN,0,
2023-02-14 11:00:00-05:00,4114.5,0,2,39.05829,3.825191,NO_PATTERN,0,
2023-02-14 12:00:00-05:00,4129.5,0,0,38.299241,2.65299,CDLBELTHOLD_Bull,0,
2023-02-14 13:00:00-05:00,4143.75,0,0,38.817751,2.841118,CDLBELTHOLD_Bull,0,
2023-02-14 14:00:00-05:00,4151.0,0,1,39.330948,3.534481,CDLADVANCEBLOCK_Bear,0,-0.1
2023-02-14 15:00:00-05:00,4146.0,0,0,39.829947,3.638576,NO_PATTERN,0,
2023-02-14 16:00:00-05:00,4141.0,0,0,39.794056,3.279805,NO_PATTERN,0,
2023-02-14 18:00:00-05:00,4139.0,0,0,39.332052,2.801796,CDLDOJI_Bull,0,
2023-02-14 19:00:00-05:00,4134.75,0,0,38.62728,2.056327,NO_PATTERN,0,
2023-02-14 20:00:00-05:00,4132.0,0,0,37.753864,1.229463,CDLINVERTEDHAMMER_Bull,0,
2023-02-14 21:00:00-05:00,4125.75,0,2,36.134277,0.069049,CDLIDENTICAL3CROWS_Bear,0,
2023-02-14 22:00:00-05:00,4128.5,0,0,34.429855,-0.621521,NO_PATTERN,0,
2023-02-14 23:00:00-05:00,4128.25,0,0,32.893861,-1.175426,CDLDOJI_Bull,0,
2023-02-15 00:00:00-05:00,4127.5,0,0,31.18651,-1.655832,CDLDOJI_Bull,0,
2023-02-15 01:00:00-05:00,4124.25,0,2,29.171731,-2.272607,NO_PATTERN,0,
2023-02-15 02:00:00-05:00,4122.75,0,2,27.178118,-2.849595,CDLSPINNINGTOP_Bear,0,
2023-02-15 03:00:00-05:00,4129.25,0,0,25.827353,-2.750658,CDL3LINESTRIKE_Bull,0,
2023-02-15 04:00:00-05:00,4131.5,0,1,24.827841,-2.46231,CDL3OUTSIDE_Bull,0,-0.01
2023-02-15 05:00:00-05:00,4132.5,0,1,23.613068,-2.128564,CDLSPINNINGTOP_Bull,0,-0.03
2023-02-15 06:00:00-05:00,4131.25,0,0,22.485064,-1.94254,NO_PATTERN,0,
2023-02-15 07:00:00-05:00,4133.5,0,0,22.377296,-1.59517,CDLENGULFING_Bull,0,
2023-02-15 08:00:00-05:00,4128.5,0,2,21.163304,-1.703696,NO_PATTERN,0,
2023-02-15 09:00:00-05:00,4121.25,0,0,20.09027,-2.347656,NO_PATTERN,0,
2023-02-15 10:00:00-05:00,4125.0,0,2,19.371611,-2.526283,NO_PATTERN,0,
2023-02-15 11:00:00-05:00,4140.0,1,1,18.585566,-1.440863,CDLBELTHOLD_Bull,0,-0.1
2023-02-15 12:00:00-05:00,4133.5,1,0,17.855667,-1.092561,NO_PATTERN,0,
2023-02-15 13:00:00-05:00,4148.5,1,1,17.860029,0.389357,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-02-15 14:00:00-05:00,4142.75,0,0,18.355334,1.087278,NO_PATTERN,0,
2023-02-15 15:00:00-05:00,4159.0,0,1,19.241251,2.917987,CDLBELTHOLD_Bull,0,-0.1
2023-02-15 16:00:00-05:00,4159.5,0,0,20.257163,4.358937,CDLDOJI_Bull,0,
2023-02-15 18:00:00-05:00,4159.0,0,0,21.004047,5.398325,CDLDOJI_Bull,0,
2023-02-15 19:00:00-05:00,4162.75,0,0,22.025754,6.450286,NO_PATTERN,0,
2023-02-15 20:00:00-05:00,4165.5,0,0,23.246234,7.420338,NO_PATTERN,0,
2023-02-15 21:00:00-05:00,4167.5,0,0,24.437771,8.255332,NO_PATTERN,0,
2023-02-15 22:00:00-05:00,4165.0,0,0,25.449031,8.616022,NO_PATTERN,0,
2023-02-15 23:00:00-05:00,4166.0,0,0,26.388057,8.880198,NO_PATTERN,0,
2023-02-16 00:00:00-05:00,4164.25,0,0,26.891626,8.846373,CDLHIKKAKE_Bull,0,
2023-02-16 01:00:00-05:00,4161.5,0,0,26.605469,8.499685,NO_PATTERN,0,
2023-02-16 02:00:00-05:00,4164.25,0,0,26.339752,8.350574,NO_PATTERN,0,
2023-02-16 03:00:00-05:00,4158.5,0,0,26.555766,7.679897,CDLCLOSINGMARUBOZU_Bear,0,
2023-02-16 04:00:00-05:00,4156.25,2,0,26.331005,6.88743,NO_PATTERN,0,
2023-02-16 05:00:00-05:00,4155.0,2,0,25.755837,6.088347,CDLIDENTICAL3CROWS_Bear,0,
2023-02-16 06:00:00-05:00,4155.25,2,0,24.909526,5.412845,CDLDOJI_Bull,0,
2023-02-16 07:00:00-05:00,4146.75,0,2,23.449502,4.143859,NO_PATTERN,0,
2023-02-16 08:00:00-05:00,4113.75,0,2,25.390242,0.469936,NO_PATTERN,0,
2023-02-16 09:00:00-05:00,4104.5,0,2,27.55157,-3.151741,CDLBELTHOLD_Bear,0,
2023-02-16 10:00:00-05:00,4129.75,0,0,27.36955,-3.939074,CDLENGULFING_Bull,0,
2023-02-16 11:00:00-05:00,4130.5,0,0,26.841881,-4.451212,CDL3OUTSIDE_Bull,0,
2023-02-16 12:00:00-05:00,4137.75,0,0,25.566182,-4.223386,NO_PATTERN,0,
2023-02-16 13:00:00-05:00,4138.0,0,0,24.381605,-3.976817,CDLDOJI_Bull,0,
2023-02-16 14:00:00-05:00,4138.5,0,0,23.074466,-3.698431,CDLDOJI_Bull,0,
2023-02-16 15:00:00-05:00,4099.5,0,0,24.03907,-6.549285,CDL3LINESTRIKE_Bull,0,
2023-02-16 16:00:00-05:00,4095.75,0,0,25.027266,-9.00737,CDL3OUTSIDE_Bear,0,
2023-02-16 18:00:00-05:00,4087.75,0,0,26.330914,-11.468749,NO_PATTERN,0,
2023-02-16 19:00:00-05:00,4088.75,0,0,27.541444,-13.18671,CDLDOJI_Bull,0,
2023-02-16 20:00:00-05:00,4088.5,0,0,28.407431,-14.402357,CDLDOJI_Bull,0,
2023-02-16 21:00:00-05:00,4085.75,0,0,29.257874,-15.410031,NO_PATTERN,0,
2023-02-16 22:00:00-05:00,4086.0,0,0,30.047571,-16.003964,CDLDOJI_Bull,0,
2023-02-16 23:00:00-05:00,4083.5,0,0,30.971213,-16.486344,NO_PATTERN,0,
2023-02-17 00:00:00-05:00,4080.0,0,0,31.955387,-16.955602,NO_PATTERN,0,
